VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
3960, 6053,  0.03964, -0.05565,  0.15339,  0.7212,  0.29038, -0.58882, -0.53877, -0.29763, -0.64349, -1.00,  0.6054,  0.2006,  0.6054,  0.2006
3961, 6054,  0.03657, -0.06316,  0.15027,  0.57942,  0.18695, -0.76225, -0.6529, -0.46536, -0.53288, -1.00,  0.6139,  0.2027,  0.6139,  0.2027
3962, 6055,  0.03152, -0.06014,  0.14691,  0.45104,  0.06172, -0.84841, -0.75953, -0.48729, -0.36971, -1.00,  0.62,  0.1977,  0.62,  0.1977
3963, 6053,  0.03964, -0.05565,  0.15339,  0.7212,  0.29038, -0.58882, -0.53877, -0.29763, -0.64349, -1.00,  0.6054,  0.2006,  0.6054,  0.2006
3964, 6055,  0.03152, -0.06014,  0.14691,  0.45104,  0.06172, -0.84841, -0.75953, -0.48729, -0.36971, -1.00,  0.62,  0.1977,  0.62,  0.1977
3965, 6056,  0.03688, -0.05085,  0.15022,  0.61324,  0.20982, -0.69009, -0.69317, -0.26373, -0.50967, -1.00,  0.6093,  0.1948,  0.6093,  0.1948
3966, 6057,  0.02763, -0.04226,  0.15046,  0.10273,  0.70715, -0.51812, -0.90635, -0.1984, -0.16664, -1.00,  0.6181,  0.1871,  0.6181,  0.1871
3967, 6056,  0.03688, -0.05085,  0.15022,  0.61324,  0.20982, -0.69009, -0.69317, -0.26373, -0.50967, -1.00,  0.6093,  0.1948,  0.6093,  0.1948
3968, 6055,  0.03152, -0.06014,  0.14691,  0.45104,  0.06172, -0.84841, -0.75953, -0.48729, -0.36971, -1.00,  0.62,  0.1977,  0.62,  0.1977
3969, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
3970, 6056,  0.03688, -0.05085,  0.15022,  0.61324,  0.20982, -0.69009, -0.69317, -0.26373, -0.50967, -1.00,  0.6093,  0.1948,  0.6093,  0.1948
3971, 6057,  0.02763, -0.04226,  0.15046,  0.10273,  0.70715, -0.51812, -0.90635, -0.1984, -0.16664, -1.00,  0.6181,  0.1871,  0.6181,  0.1871
3972, 6059,  0.03307, -0.03867,  0.16004, -0.19223,  0.82318,  0.19909, -0.93849, -0.25727, -0.05064, -1.00,  0.6126,  0.1793,  0.6126,  0.1793
3973, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
3974, 6057,  0.02763, -0.04226,  0.15046,  0.10273,  0.70715, -0.51812, -0.90635, -0.1984, -0.16664, -1.00,  0.6181,  0.1871,  0.6181,  0.1871
3975, 6059,  0.03307, -0.03867,  0.16004, -0.19223,  0.82318,  0.19909, -0.93849, -0.25727, -0.05064, -1.00,  0.6126,  0.1793,  0.6126,  0.1793
3976, 6057,  0.02763, -0.04226,  0.15046,  0.10273,  0.70715, -0.51812, -0.90635, -0.1984, -0.16664, -1.00,  0.6181,  0.1871,  0.6181,  0.1871
3977, 6060,  0.02255, -0.04081,  0.15847, -0.21004,  0.82608,  0.17003, -0.92479, -0.25637, -0.12306, -1.00,  0.6243,  0.1803,  0.6243,  0.1803
3978, 6061,  0.02341, -0.045,  0.16537, -0.21037,  0.40553,  0.73939, -0.93783, -0.18246, -0.11614, -1.00,  0.6247,  0.1726,  0.6247,  0.1726
3979, 6059,  0.03307, -0.03867,  0.16004, -0.19223,  0.82318,  0.19909, -0.93849, -0.25727, -0.05064, -1.00,  0.6126,  0.1793,  0.6126,  0.1793
3980, 6060,  0.02255, -0.04081,  0.15847, -0.21004,  0.82608,  0.17003, -0.92479, -0.25637, -0.12306, -1.00,  0.6243,  0.1803,  0.6243,  0.1803
3981, 6061,  0.02341, -0.045,  0.16537, -0.21037,  0.40553,  0.73939, -0.93783, -0.18246, -0.11614, -1.00,  0.6247,  0.1726,  0.6247,  0.1726
3982, 6062,  0.03386, -0.04156,  0.16536, -0.12201,  0.40906,  0.75254, -0.94831, -0.23849,  0.00787, -1.00,  0.6132,  0.1739,  0.6132,  0.1739
3983, 6059,  0.03307, -0.03867,  0.16004, -0.19223,  0.82318,  0.19909, -0.93849, -0.25727, -0.05064, -1.00,  0.6126,  0.1793,  0.6126,  0.1793
3984, 6063,  0.04627, -0.03574,  0.16149, -0.22109,  0.85875,  0.46105, -0.97019, -0.23889, -0.02265, -1.00,  0.5994,  0.1793,  0.5994,  0.1793
3985, 6059,  0.03307, -0.03867,  0.16004, -0.19223,  0.82318,  0.19909, -0.93849, -0.25727, -0.05064, -1.00,  0.6126,  0.1793,  0.6126,  0.1793
3986, 6062,  0.03386, -0.04156,  0.16536, -0.12201,  0.40906,  0.75254, -0.94831, -0.23849,  0.00787, -1.00,  0.6132,  0.1739,  0.6132,  0.1739
3987, 6063,  0.04627, -0.03574,  0.16149, -0.22109,  0.85875,  0.46105, -0.97019, -0.23889, -0.02265, -1.00,  0.5994,  0.1793,  0.5994,  0.1793
3988, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
3989, 6059,  0.03307, -0.03867,  0.16004, -0.19223,  0.82318,  0.19909, -0.93849, -0.25727, -0.05064, -1.00,  0.6126,  0.1793,  0.6126,  0.1793
3990, 6063,  0.04627, -0.03574,  0.16149, -0.22109,  0.85875,  0.46105, -0.97019, -0.23889, -0.02265, -1.00,  0.5994,  0.1793,  0.5994,  0.1793
3991, 6062,  0.03386, -0.04156,  0.16536, -0.12201,  0.40906,  0.75254, -0.94831, -0.23849,  0.00787, -1.00,  0.6132,  0.1739,  0.6132,  0.1739
3992, 6064,  0.04748, -0.0399,  0.16508,  0.0081,  0.23922,  0.97001, -0.9719, -0.22415,  0.06273, -1.00,  0.5998,  0.1746,  0.5998,  0.1746
3993, 6065,  0.03758, -0.04908,  0.16575,  0.1858, -0.2694,  0.80577, -0.94105, -0.21718,  0.19956, -1.00,  0.6118,  0.1666,  0.6118,  0.1666
3994, 6064,  0.04748, -0.0399,  0.16508,  0.0081,  0.23922,  0.97001, -0.9719, -0.22415,  0.06273, -1.00,  0.5998,  0.1746,  0.5998,  0.1746
3995, 6062,  0.03386, -0.04156,  0.16536, -0.12201,  0.40906,  0.75254, -0.94831, -0.23849,  0.00787, -1.00,  0.6132,  0.1739,  0.6132,  0.1739
3996, 6065,  0.03758, -0.04908,  0.16575,  0.1858, -0.2694,  0.80577, -0.94105, -0.21718,  0.19956, -1.00,  0.6118,  0.1666,  0.6118,  0.1666
3997, 6066,  0.04976, -0.04641,  0.1631,  0.38254, -0.58544,  0.71326, -0.9106, -0.36685,  0.18752, -1.00,  0.599,  0.1686,  0.599,  0.1686
3998, 6064,  0.04748, -0.0399,  0.16508,  0.0081,  0.23922,  0.97001, -0.9719, -0.22415,  0.06273, -1.00,  0.5998,  0.1746,  0.5998,  0.1746
3999, 6062,  0.03386, -0.04156,  0.16536, -0.12201,  0.40906,  0.75254, -0.94831, -0.23849,  0.00787, -1.00,  0.6132,  0.1739,  0.6132,  0.1739
4000, 6061,  0.02341, -0.045,  0.16537, -0.21037,  0.40553,  0.73939, -0.93783, -0.18246, -0.11614, -1.00,  0.6247,  0.1726,  0.6247,  0.1726
4001, 6067,  0.02741, -0.05141,  0.16727, -0.13101,  0.05463,  0.8207, -0.93864, -0.17542, -0.03231, -1.00,  0.621,  0.1637,  0.621,  0.1637
4002, 6062,  0.03386, -0.04156,  0.16536, -0.12201,  0.40906,  0.75254, -0.94831, -0.23849,  0.00787, -1.00,  0.6132,  0.1739,  0.6132,  0.1739
4003, 6067,  0.02741, -0.05141,  0.16727, -0.13101,  0.05463,  0.8207, -0.93864, -0.17542, -0.03231, -1.00,  0.621,  0.1637,  0.621,  0.1637
4004, 6065,  0.03758, -0.04908,  0.16575,  0.1858, -0.2694,  0.80577, -0.94105, -0.21718,  0.19956, -1.00,  0.6118,  0.1666,  0.6118,  0.1666
4005, 6063,  0.04627, -0.03574,  0.16149, -0.22109,  0.85875,  0.46105, -0.97019, -0.23889, -0.02265, -1.00,  0.5994,  0.1793,  0.5994,  0.1793
4006, 6068,  0.04909, -0.03447,  0.15695, -0.16285,  0.85984, -0.48281, -0.97145, -0.22465, -0.07137, -1.00,  0.5954,  0.1831,  0.5954,  0.1831
4007, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
4008, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
4009, 6069,  0.03991, -0.04601,  0.15218,  0.64637,  0.13895, -0.67675, -0.70585,  0.0202, -0.52949, -1.00,  0.6012,  0.1921,  0.6012,  0.1921
4010, 6056,  0.03688, -0.05085,  0.15022,  0.61324,  0.20982, -0.69009, -0.69317, -0.26373, -0.50967, -1.00,  0.6093,  0.1948,  0.6093,  0.1948
4011, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
4012, 6068,  0.04909, -0.03447,  0.15695, -0.16285,  0.85984, -0.48281, -0.97145, -0.22465, -0.07137, -1.00,  0.5954,  0.1831,  0.5954,  0.1831
4013, 6070,  0.05131, -0.04203,  0.15355,  0.21738, -0.13646, -0.96581, -0.95311, -0.24139, -0.18067, -1.00,  0.5916,  0.1893,  0.5916,  0.1893
4014, 6058,  0.03584, -0.0385,  0.15461,  0.05931,  0.76729, -0.4784, -0.93584, -0.15872, -0.13214, -1.00,  0.6083,  0.1847,  0.6083,  0.1847
4015, 6070,  0.05131, -0.04203,  0.15355,  0.21738, -0.13646, -0.96581, -0.95311, -0.24139, -0.18067, -1.00,  0.5916,  0.1893,  0.5916,  0.1893
4016, 6069,  0.03991, -0.04601,  0.15218,  0.64637,  0.13895, -0.67675, -0.70585,  0.0202, -0.52949, -1.00,  0.6012,  0.1921,  0.6012,  0.1921
4017, 6069,  0.03991, -0.04601,  0.15218,  0.64637,  0.13895, -0.67675, -0.70585,  0.0202, -0.52949, -1.00,  0.6012,  0.1921,  0.6012,  0.1921
4018, 6070,  0.05131, -0.04203,  0.15355,  0.21738, -0.13646, -0.96581, -0.95311, -0.24139, -0.18067, -1.00,  0.5916,  0.1893,  0.5916,  0.1893
4019, 6071,  0.05053, -0.04708,  0.15758,  0.47333, -0.83827, -0.26764, -0.86768, -0.39509, -0.30065, -1.00,  0.5917,  0.1941,  0.5917,  0.1941
4020, 6069,  0.03991, -0.04601,  0.15218,  0.64637,  0.13895, -0.67675, -0.70585,  0.0202, -0.52949, -1.00,  0.6012,  0.1921,  0.6012,  0.1921
4021, 6071,  0.05053, -0.04708,  0.15758,  0.47333, -0.83827, -0.26764, -0.86768, -0.39509, -0.30065, -1.00,  0.5917,  0.1941,  0.5917,  0.1941
4022, 6072,  0.04009, -0.05209,  0.16236,  0.64599, -0.42812,  0.40029,  0.4369, -0.13504, -0.77649, -1.00,  0.5933,  0.1953,  0.5933,  0.1953
4023, 6072,  0.04009, -0.05209,  0.16236,  0.64599, -0.42812,  0.40029,  0.4369, -0.13504, -0.77649, -1.00,  0.5933,  0.1953,  0.5933,  0.1953
4024, 6073,  0.04199, -0.05112,  0.16139,  0.81819,  0.5344, -0.20161, -0.14336, -0.06634, -0.85351, -1.00,  0.5974,  0.1987,  0.5974,  0.1987
4025, 6069,  0.03991, -0.04601,  0.15218,  0.64637,  0.13895, -0.67675, -0.70585,  0.0202, -0.52949, -1.00,  0.6012,  0.1921,  0.6012,  0.1921
4026, 6072,  0.04009, -0.05209,  0.16236,  0.64599, -0.42812,  0.40029,  0.4369, -0.13504, -0.77649, -1.00,  0.5933,  0.1953,  0.5933,  0.1953
4027, 6074,  0.03895, -0.05098,  0.16835,  0.30363,  0.57778,  0.59738, -0.2162,  0.68201, -0.50548, -1.00,  0.5927,  0.1975,  0.5927,  0.1975
4028, 6073,  0.04199, -0.05112,  0.16139,  0.81819,  0.5344, -0.20161, -0.14336, -0.06634, -0.85351, -1.00,  0.5974,  0.1987,  0.5974,  0.1987
4029, 6064,  0.04748, -0.0399,  0.16508,  0.0081,  0.23922,  0.97001, -0.9719, -0.22415,  0.06273, -1.00,  0.5998,  0.1746,  0.5998,  0.1746
4030, 6075,  0.04975, -0.03456,  0.16168, -0.25261,  0.83896,  0.48139, -0.96301, -0.26461, -0.04535, -1.00,  0.5955,  0.1794,  0.5955,  0.1794
4031, 6063,  0.04627, -0.03574,  0.16149, -0.22109,  0.85875,  0.46105, -0.97019, -0.23889, -0.02265, -1.00,  0.5994,  0.1793,  0.5994,  0.1793
4032, 6063,  0.04627, -0.03574,  0.16149, -0.22109,  0.85875,  0.46105, -0.97019, -0.23889, -0.02265, -1.00,  0.5994,  0.1793,  0.5994,  0.1793
4033, 6075,  0.04975, -0.03456,  0.16168, -0.25261,  0.83896,  0.48139, -0.96301, -0.26461, -0.04535, -1.00,  0.5955,  0.1794,  0.5955,  0.1794
4034, 6068,  0.04909, -0.03447,  0.15695, -0.16285,  0.85984, -0.48281, -0.97145, -0.22465, -0.07137, -1.00,  0.5954,  0.1831,  0.5954,  0.1831
4035, 6064,  0.04748, -0.0399,  0.16508,  0.0081,  0.23922,  0.97001, -0.9719, -0.22415,  0.06273, -1.00,  0.5998,  0.1746,  0.5998,  0.1746
4036, 6076,  0.05111, -0.03897,  0.16502,  0.02238,  0.15326,  0.98744, -0.96797, -0.24272,  0.05932, -1.00,  0.5961,  0.1746,  0.5961,  0.1746
4037, 6075,  0.04975, -0.03456,  0.16168, -0.25261,  0.83896,  0.48139, -0.96301, -0.26461, -0.04535, -1.00,  0.5955,  0.1794,  0.5955,  0.1794
4038, 6076,  0.05111, -0.03897,  0.16502,  0.02238,  0.15326,  0.98744, -0.96797, -0.24272,  0.05932, -1.00,  0.5961,  0.1746,  0.5961,  0.1746
4039, 6064,  0.04748, -0.0399,  0.16508,  0.0081,  0.23922,  0.97001, -0.9719, -0.22415,  0.06273, -1.00,  0.5998,  0.1746,  0.5998,  0.1746
4040, 6066,  0.04976, -0.04641,  0.1631,  0.38254, -0.58544,  0.71326, -0.9106, -0.36685,  0.18752, -1.00,  0.599,  0.1686,  0.599,  0.1686
4041, 6076,  0.05111, -0.03897,  0.16502,  0.02238,  0.15326,  0.98744, -0.96797, -0.24272,  0.05932, -1.00,  0.5961,  0.1746,  0.5961,  0.1746
4042, 6077,  0.05451, -0.03304,  0.16175, -0.22667,  0.82628,  0.51553, -0.96567, -0.25945, -0.00895, -1.00,  0.5906,  0.1794,  0.5906,  0.1794
4043, 6075,  0.04975, -0.03456,  0.16168, -0.25261,  0.83896,  0.48139, -0.96301, -0.26461, -0.04535, -1.00,  0.5955,  0.1794,  0.5955,  0.1794
4044, 6078,  0.05313, -0.03345,  0.15697, -0.23843,  0.80649, -0.54089, -0.95431, -0.29775, -0.02318, -1.00,  0.591,  0.1833,  0.591,  0.1833
4045, 6075,  0.04975, -0.03456,  0.16168, -0.25261,  0.83896,  0.48139, -0.96301, -0.26461, -0.04535, -1.00,  0.5955,  0.1794,  0.5955,  0.1794
4046, 6077,  0.05451, -0.03304,  0.16175, -0.22667,  0.82628,  0.51553, -0.96567, -0.25945, -0.00895, -1.00,  0.5906,  0.1794,  0.5906,  0.1794
4047, 6078,  0.05313, -0.03345,  0.15697, -0.23843,  0.80649, -0.54089, -0.95431, -0.29775, -0.02318, -1.00,  0.591,  0.1833,  0.591,  0.1833
4048, 6070,  0.05131, -0.04203,  0.15355,  0.21738, -0.13646, -0.96581, -0.95311, -0.24139, -0.18067, -1.00,  0.5916,  0.1893,  0.5916,  0.1893
4049, 6068,  0.04909, -0.03447,  0.15695, -0.16285,  0.85984, -0.48281, -0.97145, -0.22465, -0.07137, -1.00,  0.5954,  0.1831,  0.5954,  0.1831
4050, 6075,  0.04975, -0.03456,  0.16168, -0.25261,  0.83896,  0.48139, -0.96301, -0.26461, -0.04535, -1.00,  0.5955,  0.1794,  0.5955,  0.1794
4051, 6078,  0.05313, -0.03345,  0.15697, -0.23843,  0.80649, -0.54089, -0.95431, -0.29775, -0.02318, -1.00,  0.591,  0.1833,  0.591,  0.1833
4052, 6068,  0.04909, -0.03447,  0.15695, -0.16285,  0.85984, -0.48281, -0.97145, -0.22465, -0.07137, -1.00,  0.5954,  0.1831,  0.5954,  0.1831
4053, 6076,  0.05111, -0.03897,  0.16502,  0.02238,  0.15326,  0.98744, -0.96797, -0.24272,  0.05932, -1.00,  0.5961,  0.1746,  0.5961,  0.1746
4054, 6079,  0.05582, -0.03709,  0.16428,  0.07931,  0.147,  0.98587, -0.96345, -0.24238,  0.11359, -1.00,  0.591,  0.1753,  0.591,  0.1753
4055, 6077,  0.05451, -0.03304,  0.16175, -0.22667,  0.82628,  0.51553, -0.96567, -0.25945, -0.00895, -1.00,  0.5906,  0.1794,  0.5906,  0.1794
4056, 6079,  0.05582, -0.03709,  0.16428,  0.07931,  0.147,  0.98587, -0.96345, -0.24238,  0.11359, -1.00,  0.591,  0.1753,  0.591,  0.1753
4057, 6076,  0.05111, -0.03897,  0.16502,  0.02238,  0.15326,  0.98744, -0.96797, -0.24272,  0.05932, -1.00,  0.5961,  0.1746,  0.5961,  0.1746
4058, 6080,  0.05349, -0.04449,  0.16297,  0.35666, -0.64817,  0.67199, -0.92896, -0.31989,  0.18473, -1.00,  0.5949,  0.1691,  0.5949,  0.1691
4059, 6076,  0.05111, -0.03897,  0.16502,  0.02238,  0.15326,  0.98744, -0.96797, -0.24272,  0.05932, -1.00,  0.5961,  0.1746,  0.5961,  0.1746
4060, 6066,  0.04976, -0.04641,  0.1631,  0.38254, -0.58544,  0.71326, -0.9106, -0.36685,  0.18752, -1.00,  0.599,  0.1686,  0.599,  0.1686
4061, 6080,  0.05349, -0.04449,  0.16297,  0.35666, -0.64817,  0.67199, -0.92896, -0.31989,  0.18473, -1.00,  0.5949,  0.1691,  0.5949,  0.1691
4062, 6079,  0.05582, -0.03709,  0.16428,  0.07931,  0.147,  0.98587, -0.96345, -0.24238,  0.11359, -1.00,  0.591,  0.1753,  0.591,  0.1753
4063, 6080,  0.05349, -0.04449,  0.16297,  0.35666, -0.64817,  0.67199, -0.92896, -0.31989,  0.18473, -1.00,  0.5949,  0.1691,  0.5949,  0.1691
4064, 6081,  0.05789, -0.04252,  0.16243,  0.38496, -0.63652,  0.66817, -0.92273, -0.27744,  0.26736, -1.00,  0.5902,  0.17,  0.5902,  0.17
4065, 6082,  0.05053, -0.04708,  0.15758,  0.47333, -0.83827, -0.26764, -0.82978, -0.52733,  0.18067, -1.00,  0.5976,  0.1643,  0.5976,  0.1643
4066, 6080,  0.05349, -0.04449,  0.16297,  0.35666, -0.64817,  0.67199, -0.92896, -0.31989,  0.18473, -1.00,  0.5949,  0.1691,  0.5949,  0.1691
4067, 6066,  0.04976, -0.04641,  0.1631,  0.38254, -0.58544,  0.71326, -0.9106, -0.36685,  0.18752, -1.00,  0.599,  0.1686,  0.599,  0.1686
4068, 6082,  0.05053, -0.04708,  0.15758,  0.47333, -0.83827, -0.26764, -0.82978, -0.52733,  0.18067, -1.00,  0.5976,  0.1643,  0.5976,  0.1643
4069, 6083,  0.05381, -0.04552,  0.15752,  0.39481, -0.86296, -0.31415, -0.86435, -0.46518,  0.18991, -1.00,  0.5941,  0.1643,  0.5941,  0.1643
4070, 6080,  0.05349, -0.04449,  0.16297,  0.35666, -0.64817,  0.67199, -0.92896, -0.31989,  0.18473, -1.00,  0.5949,  0.1691,  0.5949,  0.1691
4071, 6083,  0.05381, -0.04552,  0.15752,  0.39481, -0.86296, -0.31415, -0.86435, -0.46518,  0.18991, -1.00,  0.5941,  0.1643,  0.5941,  0.1643
4072, 6081,  0.05789, -0.04252,  0.16243,  0.38496, -0.63652,  0.66817, -0.92273, -0.27744,  0.26736, -1.00,  0.5902,  0.17,  0.5902,  0.17
4073, 6080,  0.05349, -0.04449,  0.16297,  0.35666, -0.64817,  0.67199, -0.92896, -0.31989,  0.18473, -1.00,  0.5949,  0.1691,  0.5949,  0.1691
4074, 6084,  0.06026, -0.0317,  0.16195, -0.17046,  0.77513,  0.60837, -0.97358, -0.2277,  0.01732, -1.00,  0.5851,  0.1793,  0.5851,  0.1793
4075, 6077,  0.05451, -0.03304,  0.16175, -0.22667,  0.82628,  0.51553, -0.96567, -0.25945, -0.00895, -1.00,  0.5906,  0.1794,  0.5906,  0.1794
4076, 6079,  0.05582, -0.03709,  0.16428,  0.07931,  0.147,  0.98587, -0.96345, -0.24238,  0.11359, -1.00,  0.591,  0.1753,  0.591,  0.1753
4077, 6084,  0.06026, -0.0317,  0.16195, -0.17046,  0.77513,  0.60837, -0.97358, -0.2277,  0.01732, -1.00,  0.5851,  0.1793,  0.5851,  0.1793
4078, 6078,  0.05313, -0.03345,  0.15697, -0.23843,  0.80649, -0.54089, -0.95431, -0.29775, -0.02318, -1.00,  0.591,  0.1833,  0.591,  0.1833
4079, 6077,  0.05451, -0.03304,  0.16175, -0.22667,  0.82628,  0.51553, -0.96567, -0.25945, -0.00895, -1.00,  0.5906,  0.1794,  0.5906,  0.1794
4080, 6084,  0.06026, -0.0317,  0.16195, -0.17046,  0.77513,  0.60837, -0.97358, -0.2277,  0.01732, -1.00,  0.5851,  0.1793,  0.5851,  0.1793
4081, 6079,  0.05582, -0.03709,  0.16428,  0.07931,  0.147,  0.98587, -0.96345, -0.24238,  0.11359, -1.00,  0.591,  0.1753,  0.591,  0.1753
4082, 6085,  0.06184, -0.03493,  0.16317,  0.10062,  0.0684,  0.99257, -0.98072, -0.16117,  0.11053, -1.00,  0.5848,  0.1757,  0.5848,  0.1757
4083, 6085,  0.06184, -0.03493,  0.16317,  0.10062,  0.0684,  0.99257, -0.98072, -0.16117,  0.11053, -1.00,  0.5848,  0.1757,  0.5848,  0.1757
4084, 6079,  0.05582, -0.03709,  0.16428,  0.07931,  0.147,  0.98587, -0.96345, -0.24238,  0.11359, -1.00,  0.591,  0.1753,  0.591,  0.1753
4085, 6081,  0.05789, -0.04252,  0.16243,  0.38496, -0.63652,  0.66817, -0.92273, -0.27744,  0.26736, -1.00,  0.5902,  0.17,  0.5902,  0.17
4086, 6085,  0.06184, -0.03493,  0.16317,  0.10062,  0.0684,  0.99257, -0.98072, -0.16117,  0.11053, -1.00,  0.5848,  0.1757,  0.5848,  0.1757
4087, 6081,  0.05789, -0.04252,  0.16243,  0.38496, -0.63652,  0.66817, -0.92273, -0.27744,  0.26736, -1.00,  0.5902,  0.17,  0.5902,  0.17
4088, 6086,  0.06381, -0.03952,  0.16156,  0.39232, -0.61678,  0.6824, -0.91982, -0.26546,  0.28888, -1.00,  0.5841,  0.1715,  0.5841,  0.1715
4089, 6083,  0.05381, -0.04552,  0.15752,  0.39481, -0.86296, -0.31415, -0.86435, -0.46518,  0.18991, -1.00,  0.5941,  0.1643,  0.5941,  0.1643
4090, 6087,  0.05863, -0.04342,  0.15716,  0.37982, -0.86417, -0.32988, -0.82477, -0.47792,  0.30209, -1.00,  0.5884,  0.1657,  0.5884,  0.1657
4091, 6081,  0.05789, -0.04252,  0.16243,  0.38496, -0.63652,  0.66817, -0.92273, -0.27744,  0.26736, -1.00,  0.5902,  0.17,  0.5902,  0.17
4092, 6087,  0.05863, -0.04342,  0.15716,  0.37982, -0.86417, -0.32988, -0.82477, -0.47792,  0.30209, -1.00,  0.5884,  0.1657,  0.5884,  0.1657
4093, 6086,  0.06381, -0.03952,  0.16156,  0.39232, -0.61678,  0.6824, -0.91982, -0.26546,  0.28888, -1.00,  0.5841,  0.1715,  0.5841,  0.1715
4094, 6081,  0.05789, -0.04252,  0.16243,  0.38496, -0.63652,  0.66817, -0.92273, -0.27744,  0.26736, -1.00,  0.5902,  0.17,  0.5902,  0.17
4095, 6073,  0.04199, -0.05112,  0.16139,  0.81819,  0.5344, -0.20161, -0.14336, -0.06634, -0.85351, -1.00,  0.5974,  0.1987,  0.5974,  0.1987
4096, 6074,  0.03895, -0.05098,  0.16835,  0.30363,  0.57778,  0.59738, -0.2162,  0.68201, -0.50548, -1.00,  0.5927,  0.1975,  0.5927,  0.1975
4097, 6088,  0.0429, -0.04902,  0.17525, -0.04422,  0.96307,  0.26559, -0.66674,  0.16953, -0.72575, -1.00,  0.5897,  0.1975,  0.5897,  0.1975
4098, 6089,  0.06603, -0.03063,  0.1619, -0.01891,  0.76713,  0.64121, -0.95756, -0.19839,  0.20911, -1.00,  0.5785,  0.1796,  0.5785,  0.1796
4099, 6084,  0.06026, -0.0317,  0.16195, -0.17046,  0.77513,  0.60837, -0.97358, -0.2277,  0.01732, -1.00,  0.5851,  0.1793,  0.5851,  0.1793
4100, 6085,  0.06184, -0.03493,  0.16317,  0.10062,  0.0684,  0.99257, -0.98072, -0.16117,  0.11053, -1.00,  0.5848,  0.1757,  0.5848,  0.1757
4101, 6089,  0.06603, -0.03063,  0.1619, -0.01891,  0.76713,  0.64121, -0.95756, -0.19839,  0.20911, -1.00,  0.5785,  0.1796,  0.5785,  0.1796
4102, 6090,  0.05967, -0.03106,  0.15726, -0.19134,  0.85645, -0.47946, -0.98053, -0.18878,  0.05411, -1.00,  0.5845,  0.1827,  0.5845,  0.1827
4103, 6084,  0.06026, -0.0317,  0.16195, -0.17046,  0.77513,  0.60837, -0.97358, -0.2277,  0.01732, -1.00,  0.5851,  0.1793,  0.5851,  0.1793
4104, 6084,  0.06026, -0.0317,  0.16195, -0.17046,  0.77513,  0.60837, -0.97358, -0.2277,  0.01732, -1.00,  0.5851,  0.1793,  0.5851,  0.1793
4105, 6090,  0.05967, -0.03106,  0.15726, -0.19134,  0.85645, -0.47946, -0.98053, -0.18878,  0.05411, -1.00,  0.5845,  0.1827,  0.5845,  0.1827
4106, 6078,  0.05313, -0.03345,  0.15697, -0.23843,  0.80649, -0.54089, -0.95431, -0.29775, -0.02318, -1.00,  0.591,  0.1833,  0.591,  0.1833
4107, 6089,  0.06603, -0.03063,  0.1619, -0.01891,  0.76713,  0.64121, -0.95756, -0.19839,  0.20911, -1.00,  0.5785,  0.1796,  0.5785,  0.1796
4108, 6091,  0.06579, -0.02985,  0.15836,  0.07983,  0.91893, -0.38625, -0.97148,  0.15852,  0.17636, -1.00,  0.5774,  0.1813,  0.5774,  0.1813
4109, 6090,  0.05967, -0.03106,  0.15726, -0.19134,  0.85645, -0.47946, -0.98053, -0.18878,  0.05411, -1.00,  0.5845,  0.1827,  0.5845,  0.1827
4110, 6092,  0.06937, -0.03042,  0.1597,  0.59676,  0.79165, -0.13101, -0.62565,  0.56128,  0.54178, -1.00,  0.5731,  0.1796,  0.5731,  0.1796
4111, 6091,  0.06579, -0.02985,  0.15836,  0.07983,  0.91893, -0.38625, -0.97148,  0.15852,  0.17636, -1.00,  0.5774,  0.1813,  0.5774,  0.1813
4112, 6089,  0.06603, -0.03063,  0.1619, -0.01891,  0.76713,  0.64121, -0.95756, -0.19839,  0.20911, -1.00,  0.5785,  0.1796,  0.5785,  0.1796
4113, 6092,  0.06937, -0.03042,  0.1597,  0.59676,  0.79165, -0.13101, -0.62565,  0.56128,  0.54178, -1.00,  0.5731,  0.1796,  0.5731,  0.1796
